"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53"
"462",399.944923406157,72.7605834270296,78.4844370704412,14.039068141733,532.317639441772,489.725466942392,254.811525224008,-144.266847454138,233.09216112483,-348.073970456456,-228.037720402216,-62.89233709094,-264.397067227509,173.356150981546,-139.76296665188,-45.0741449317399,-210.524424694392,-144.636724167378,-59.8145719836388,-32.1145294342145,190.972637883096,-251.836945315617,188.846510999933,17.5908365916509,163.675103682833,-266.766479573689,-263.016891462152,-323.258118929845,197.70063536361,29.7518424619314,440.314381650898,70.2633288353467,47.3315699473674,56.6798320905473,-62.1104229727467,-68.0440709225254,-224.819935849884,-45.9305632543769,353.49923343728,-6.55303780857222,-150.961535453914,185.892025599195,90.5497363172104,55.0350584130183,186.648230419812,-271.229003874923,218.849313038341,-32.676310312794,202.540160854326,221.996101805437,-87.1736800373348,140.477397905704,15.6099280698884
"463",356.057293403469,59.8244428053305,29.9987728775232,-10.0111109766561,488.136416675118,518.366540780242,273.189658303248,-60.5331581561941,174.261343818771,-405.144453690529,-186.035288166271,-47.1876145091011,-236.159954798824,195.447460264539,-140.82135374501,-54.5237175208221,-197.12019944967,-141.944147210066,-57.5571913498706,-7.54991082501846,188.419731222808,-218.323182198004,183.033198322312,8.89831798158784,133.726917825146,-239.064249808107,-270.405182156698,-260.374104436572,269.116053009647,54.6785308177171,440.055970588719,84.3676294669354,24.0571906842585,64.9483902899201,-66.5068510128417,-41.564921701164,-242.557210807695,-14.3985605659484,302.286261834998,1.96486558953196,-166.298263786739,193.828630135966,74.2850463808355,55.8655256306278,198.832590314788,-332.202355277557,223.123589507237,-71.821492177105,181.121484166296,196.824788758131,-83.4828430353601,136.392234190546,14.0088562290825
"464",280.165647582683,44.5870294645705,-60.9270550602403,-56.1209645971758,404.060890916334,549.692238946196,310.537062545665,19.0368412758106,123.467846835343,-483.426394756563,-160.931365433045,-33.5956694144509,-198.339953175591,231.130776692184,-159.450578382566,-72.4948007649701,-181.410202035265,-160.322799448442,-46.2610642343958,8.34360868479789,171.586395177634,-182.745515241672,183.603213313796,19.2003933351806,99.1716662279937,-211.262517618177,-277.931438356923,-209.567106757079,366.35487645287,108.233159937835,433.256674914676,103.750589251739,-12.530069542659,67.9958712507538,-93.1040897240286,-7.25912392507355,-264.229978445143,35.5586675166302,237.688300454963,-2.66552605315843,-188.191969867893,202.355044642166,75.2299296646364,46.3537222265358,172.900881267379,-372.242488069446,214.201910722606,-101.838386967295,153.606617607595,155.989083286999,-66.7480575530348,115.575812772048,16.5392812030482
"465",198.616088285416,81.3545740158501,-493.492181410365,-255.83568241762,-198.065962961261,-454.256214674414,-549.677754568678,99.5876061251368,-578.089346172826,228.13043892648,-66.768271328391,252.871710750689,-108.628499971831,318.375678476769,114.302548373251,-198.231334011278,145.040818319046,276.111606660845,18.1483931898179,67.3375462008929,-89.3814700361731,-59.9658162041063,296.907605227957,-89.1519494388878,194.69393454732,60.2930141894356,-32.5459955601357,320.416821534649,216.750230407181,-448.247671165448,221.654694309663,67.3896515985847,-304.849456771921,-25.8689190098026,-339.66776901304,278.313825899645,47.1076875076095,333.193058536529,204.374637227785,24.9394600723424,-222.061443942505,219.074246491988,-27.8408256539614,-101.060697900694,-99.5405835055617,-200.252276435141,100.294193202955,-85.6327731491049,83.9072553718341,29.627735554374,33.1694660019005,21.3642971852089,12.2756895612763
"466",219.123752749072,126.087262357843,-85.1920473351517,-46.6305771809663,142.418553121279,-285.184055983427,-624.957253294876,539.451909794458,-802.360093507172,196.137323090979,-48.7348010716246,382.807409576468,-50.8422508468328,335.488633117974,218.305382047888,-125.215748752436,286.343625709462,308.402594440119,-26.1196395908263,149.333116986061,25.9846459507048,-31.8184097351903,253.041446952267,-145.467025681074,87.3856636779077,160.885535852203,-110.884063786686,493.554996600366,441.573684994609,-507.713095613695,248.889709711354,-7.66742997580582,-311.589515694584,-27.1837216387178,-326.842152637418,271.481500815947,-169.571594118307,324.980784613165,34.6448306440713,1.34649801104964,-246.825360365084,263.017545572399,124.244800883654,-34.1146319509772,6.66482158262163,-386.547463694559,80.6690705249387,-128.170538732796,62.5588667369919,46.8473244688495,-16.6455900937416,75.19706243242,8.11627527667373
"467",384.021708832097,146.145605535162,273.204222250701,136.598706489391,495.806559561988,-110.194276196843,-620.589309493901,407.822431830643,-609.92113943498,316.910703968409,-34.2471982187513,348.319513280609,-183.684718628649,217.038641230432,208.208943981086,-61.2544922327507,205.800091282534,237.344383682695,-77.2422322628965,161.300306996048,138.235247837989,-122.255071324322,172.011982479503,-146.245839758269,182.74518505133,55.4912373996695,-114.216106470378,368.917430074618,224.190277319985,-582.307157445841,292.409194766497,-53.2858412367854,-223.375908450691,-13.1599507451069,-292.489896984426,216.292622513627,-232.829882790984,221.496291180685,111.300090858427,-8.0900510405008,-194.972594606547,222.385208371534,210.135054732815,-14.1197583829546,-14.0597148464539,-268.519896592015,56.4404279076587,-2.00543438510088,126.390852387644,168.416092030604,-77.1053984148749,139.618082588469,6.10228800572054
"468",448.189862515238,68.6900127876633,121.464730253987,34.8466699910351,566.014226332493,445.771217699319,216.153324936284,-267.216670286714,286.969400086834,-275.672144111719,-246.92935891065,-85.8511710752713,-304.582407532439,139.480675518833,-137.254949747338,-24.7176470065151,-236.328226155708,-146.954040705474,-59.0193677443051,-67.7227623752815,201.267106659031,-283.921422512391,201.10748741481,17.3036191563756,207.663939111037,-292.256077461931,-227.421547857816,-368.3466378819,85.5332236939658,-13.3997889679225,448.620896102603,78.4055135714721,70.0936521482528,71.9978243339178,-76.8247342425822,-56.8640890265121,-213.400936132362,-35.2575643112117,371.002593678446,1.64294891722616,-140.588970417881,163.029706738213,84.5141263408838,32.2848631996338,145.241828604971,-227.162937980468,218.113328783485,17.9152288363478,232.35641738519,228.229804585272,-87.7561367897566,143.980355429743,19.5294449074875
"469",439.413333215528,68.5710444769616,125.080400900001,36.5945590877132,557.496665549446,453.815409429799,227.26257053468,-254.641845105324,285.216643242941,-286.688352016372,-251.038966292614,-86.9885521084154,-297.648375137054,137.095569060048,-139.730333528467,-24.8104482697815,-242.501468988425,-146.522307967761,-63.1906506468457,-68.9081030386135,199.932156314901,-283.378547302911,203.294167092021,18.0522515775152,204.16123827913,-290.683265403214,-231.260112325406,-363.819560027357,102.280677623115,-5.73074135391732,459.744036031515,80.6063879924992,71.7954019519826,73.1012580457735,-72.0567386683149,-76.980077818695,-216.433403503168,-34.3840698859213,359.579915721717,7.58890386916156,-149.690696195724,159.844333996199,69.947227051068,34.5046746696086,175.471040995556,-234.873641194777,226.790018388941,13.6749692569643,235.149895429677,231.600569332284,-89.5717912929134,145.921430511566,22.9357787154658
"470",418.855140522073,69.8802351955297,112.109188897345,30.5005913560579,552.314805956608,493.952408851982,256.18031604367,-204.3278622232,258.585209982023,-336.432398377326,-222.422169042059,-78.4588354332941,-281.461338606912,138.129377337101,-143.326575630585,-32.7067777318449,-247.83976096316,-156.412944644602,-65.0860914114935,-51.0355241755618,204.974890471129,-259.123274989269,189.899614693657,8.1674445707282,188.190548167484,-275.405812349424,-252.161098363708,-342.944690470678,138.287044731942,26.0824685939759,460.103125790773,82.1908309503423,78.8431152529439,79.5073771048567,-61.8982143574134,-73.3744706741445,-231.403269880377,-40.4950336262429,346.749885887062,6.78780369556239,-146.397345586987,167.725318371665,71.0019395025113,38.8490277545753,172.271161977611,-264.243167583132,229.02244436142,0.33277468839034,228.153237957703,232.767104661282,-94.6084859673192,151.235641672201,17.6232619706914
"471",206.263698318581,6.27493631355205,-542.559247655462,-298.335933720643,-52.6626831827783,-74.1211232133683,26.6366539632717,-90.2645216664524,-28.7742897523406,-200.925382010142,-334.429074909352,-8.26509363335673,-42.869361170041,407.866081934108,-33.5013693356166,-95.2324288396039,-36.8663880817593,137.690430966345,79.3508074089411,-102.56002520523,-88.4858805093056,-128.917965102884,327.373982056058,3.67331552896763,29.6455157981832,-77.920153077963,-173.904417490308,-135.5302989763,371.114871594613,-223.275787991786,302.98283275232,103.312789776697,-124.363296642473,-8.13469298151638,-240.401713344865,127.687548526761,4.05302462421565,128.597524505367,360.810330795955,11.8981563887444,-189.002988683765,271.691772870356,-49.1391024737977,-24.6478878033471,22.4863900677335,-272.244018612677,175.998832598862,-195.489832109786,87.2415480449388,31.7531109709284,29.5324081149019,22.1994051378223,16.2218824394178
"472",204.64392439867,-1.77316562246986,-569.801304680104,-312.008072184744,-69.960958519508,-143.121479269405,-26.0480619247793,-77.4271002190758,-31.3960900755004,-116.247554464627,-320.013202249622,19.3135426272529,-41.2840301618057,414.429449447572,-17.9841152371652,-83.9029490565415,-13.1215885255468,181.983197191559,82.6240735433743,-106.282376375782,-96.4673385657973,-128.587324875488,329.111580839494,-2.02661568640428,51.7487063877968,-67.5751196856862,-146.835029174795,-101.035076275686,340.418455622744,-256.541839144133,297.328805923988,107.752611808903,-152.20186715117,-10.0360078491551,-260.35433119745,148.037335258496,32.9418408809074,156.476524363497,338.073302555144,16.5323709882303,-190.75368071602,260.437630999696,-65.8668316604547,-37.9615421706352,31.5809275063148,-234.305132569266,169.419576078897,-180.060783661701,88.1721857228525,35.132867284202,33.5175415095763,18.3859443240346,17.6367693301486
"473",210.838341542209,8.12731811549805,-583.843251120679,-318.770712044969,-76.6570808689041,-186.911273864056,-45.3419188352337,-71.4326465871493,-32.9884877472422,-80.9376595793282,-302.797434595415,39.2494717651576,-42.7296291100047,412.055241874444,-12.3481450300356,-79.8956143760947,-3.10803953825,203.947005920674,80.2845933554562,-108.750519111817,-96.4840769794944,-131.465764772681,331.812764610613,-7.47324732062076,69.186519333093,-62.4190057344958,-138.221139833596,-88.4452486124904,314.799835290663,-264.959142568098,290.732138290338,106.993244568081,-159.883883000639,-14.8540658329976,-244.094390447693,160.697802008332,48.4489055231252,171.521520073277,353.994878089433,19.9471321375416,-189.281396704356,249.6464634031,-81.7001934447197,-44.9501702394556,28.9016207036808,-213.298034857409,174.254085216755,-170.254858459164,95.2125689446708,34.7572839130964,36.6283182466116,16.8550632049446,21.4399190254459
"474",124.924881227896,-22.6396796998542,-527.557661342579,-274.962486522968,-143.837923201408,-578.369857937634,-489.503776630391,297.915168446306,-397.931768265263,339.914008897571,-29.5243962273171,422.527255802627,-96.559787560276,363.057538353233,34.7916880525314,-175.992695300913,254.095834662503,341.367641745431,41.4267475586943,121.159405361651,-82.0622776011785,-77.5041484503813,274.252665609498,-59.1687253878683,150.772080678659,51.304449150101,39.4229920904455,396.982046515986,220.377772485829,-548.859548196386,178.616616871693,12.7803384363199,-440.43434076502,-69.9999289621192,-195.329853793121,333.58066025884,-14.5287378918946,307.687141101833,178.11513234615,20.054858238753,-205.218303254843,260.665166319946,14.2931374351725,-26.3569819715391,33.488363618036,-50.2071800226714,10.1878682948794,-215.223745920843,-73.2534622255184,19.0037396313666,35.8690472933212,-6.86501841126908,31.8698565835774
"475",71.4301992424152,-31.1970567782862,-435.734513435243,-227.454735153267,-96.8915975340996,-590.789738930603,-534.018358188257,515.023908002061,-503.177876276735,351.324077235348,-6.76586299521375,495.214921515592,-62.0808508557564,382.902886298253,69.1317934377086,-150.073824032363,338.946699633,386.731373335363,21.657527366681,150.324202933017,-41.0963024785018,-62.7743920164782,281.350046581611,-66.4608902748074,95.9996106220385,113.462459060511,58.2652723598882,531.380049083802,330.411628205531,-560.888567121589,168.398959072213,-14.2529250819223,-501.756000642121,-84.1735734750158,-167.00119819358,325.138164020823,-51.8392520359006,328.054218293724,96.8297482886665,13.7288464197917,-223.687139723854,286.11795988396,54.8300462620695,-7.38602233869145,60.2133198672041,-77.5138437939293,-25.6490294309752,-262.386721929196,-130.38089624749,9.96600511001007,32.7938319930704,-11.1977403758058,30.9771073623938
"476",29.3800456124253,-11.6186043884412,-434.105537172873,-222.200538612837,6.96615096365647,-528.457023800363,-538.747466193165,591.74869272641,-531.666810932264,360.490989904869,89.4265899412118,453.541932022104,-8.57808903998351,498.765400331731,171.314332157418,30.8617059286573,415.247620186448,550.276065078006,36.85667127389,40.2225655205425,18.6674457327708,-66.7001444302981,289.310281512045,-63.8294748403016,81.0627241441576,81.2271136371587,106.257796768076,512.726247943711,387.867490865922,-514.614338885694,185.770612378421,-12.7381554824351,-530.475308221781,-84.2713625832754,-145.589049719765,314.705662155423,-71.6177754573317,323.711746107891,77.9711391265206,5.90780328783934,-225.700167455789,300.520422862223,84.9093574342115,10.0289275436534,82.1456401109124,-95.7263842942418,-37.5404007621456,-282.541634877184,-147.71135896316,5.91328832945533,30.3593657887925,-6.46954467928434,35.1516019958087
"477",19.9913107227261,-9.67267261009546,-366.666802907574,-187.775753880953,58.2167498494885,-511.980229150925,-546.979535841005,681.668793363815,-568.635285157783,356.152974837274,100.653036018726,476.30278478664,0.5127619397758,506.020307969393,183.576195620184,40.4188620983349,443.226524058757,562.683034986348,29.1276615544102,58.1799957271769,43.6165929222344,-62.3030299412287,280.250683878549,-70.9043011284131,58.2616426321812,101.849202901417,97.2035230129355,552.293802359676,424.521168927748,-527.315546976008,188.269010890128,-26.6717219219237,-540.534041813707,-88.6850612700907,-130.308778365478,312.472434314364,-96.3410567579624,313.336277920052,57.9115585503143,6.21304239086145,-225.021978267501,303.137234594824,105.803389788825,11.6658985274933,82.7441636208469,-106.889903044394,-45.3858605504673,-289.77472444263,-156.724424308382,-0.086395643292251,30.1588738877567,-8.99338840484073,34.7388702210012
"478",62.7197986711012,-4.11984454428826,-144.602550459118,-77.0231277939922,227.334101031088,-421.969658580922,-538.824227043159,785.383170584403,-560.433647838191,356.761381551494,94.5902641992739,512.640184753743,-15.360412023158,471.392246841401,190.617376643335,68.4077360746821,451.940889709818,551.163479886177,-5.98001875429321,85.7670167840336,116.801812004338,-85.5051755485809,245.233701825935,-75.1156776490315,37.3365404240061,92.2238686725228,65.9832964850012,542.871161200354,451.261335916925,-499.386201647791,218.888480033436,-33.9866372896603,-531.941546740612,-73.9937449927278,-85.2243220650186,275.990828036039,-169.615601622212,295.800677604691,5.68703406590702,-1.10657513802729,-230.12377916153,299.974424523781,159.847186750918,43.8253278672122,149.100384700071,-156.843032935953,-41.3173281033833,-278.741165690344,-148.197642794602,29.738088332939,1.48867451972591,19.2866220693158,31.846781445953
"479",93.5599745895833,9.97027456315919,-48.1470662645795,-28.3999151212018,313.901577146167,-363.356838331669,-537.02292495786,810.093815038258,-550.379861402155,368.058532369267,102.785441475902,513.499570673461,-32.583626643647,436.650733139774,195.822116105543,80.1390813252417,434.267550342742,529.450239286334,-23.5856412003633,90.456765857739,155.75256944384,-98.1514888078047,228.540800896664,-82.1550485288466,46.5383848862007,78.6199490759978,53.4788376447452,531.917313993166,439.925485994324,-481.911759680394,231.017929329079,-36.8261781939531,-508.911604841401,-67.5423826614242,-77.4671988440948,269.44540715228,-197.561265847467,271.213683007029,3.42842364874781,-3.61564894363808,-218.063584993787,303.186074233827,176.891384802241,51.5968635556681,161.447585523425,-169.166891162651,-34.3264156227984,-257.360020304171,-126.004362253045,52.2135338378097,-11.2520950810105,35.8315648448988,28.7825321105737
"480",248.196158673251,89.5475673882447,170.894903287136,88.8029279863273,560.198570585606,-173.968761029405,-620.417460024339,760.431589342774,-547.032903227514,483.043077636641,202.790504272627,514.834312293374,-137.091595542976,359.409148136136,249.603353597747,141.61026225417,405.205824773773,482.448154737217,-38.1427151793998,128.375300215631,202.34493119558,-92.1994968889072,114.937200460745,-131.40392304345,163.961034137749,-5.54468853480017,-2.87860994724486,464.880086508232,279.874329431026,-572.962019314947,262.256377336568,-69.9117782823584,-427.408763210844,-52.3015941933973,-143.715705629604,287.307672833657,-275.289539318092,255.364685689383,21.4982012991092,-1.53198379499099,-201.753457908811,247.489721747767,219.82969928168,40.4051028638111,130.521527112572,-160.586846238963,-15.8937998788402,-106.542970204783,-4.64264869324418,144.382212457266,-57.2791511937209,99.1631378593162,21.5364309700828
"481",344.17978887259,124.224849839765,241.264429452622,127.440506148431,644.881028347432,-126.381091723784,-678.151830918704,617.685618812254,-527.711523366097,558.404158365706,230.658436827144,461.69878553994,-190.682498463419,307.989048920522,291.282689128565,188.702836518883,350.886521108432,462.713974338012,-44.1874110319985,116.269359823459,197.477775959544,-85.988494263388,79.440019511385,-165.357580191362,235.563631245063,-31.6587051193011,-9.94416221622926,421.69728759166,133.313280355147,-666.295688151284,272.832825869318,-66.2619813448853,-368.326645842895,-34.0432564475915,-217.012739699247,294.662894862471,-246.581137345912,245.802272242698,73.620855846044,11.091504549589,-181.353138414793,221.355602301298,198.71462380811,4.75517901072306,75.8433361723261,-108.416889288412,1.47503476855582,-2.07916982477641,83.988874467675,202.769635392973,-72.3929390146782,126.144614299655,15.5520108642405
"482",343.499724230102,127.905423021525,234.398780000272,124.02235381281,654.153639314002,-117.594404727569,-667.383787825077,605.084550413563,-517.348637136515,553.785074638222,231.091562839806,447.613806578061,-195.982073865641,300.295567825082,285.462994532002,185.586869865443,338.071722594686,447.262724088117,-46.2240055943299,112.424436956781,200.741262650456,-87.4243259711667,85.9559843742001,-165.052845986475,240.54871410709,-34.9269393416782,-10.4219626948951,416.315974855386,125.630146047892,-661.681287818276,276.01651350268,-68.9937965803253,-349.924811752341,-34.9100322677823,-224.205407373124,284.594985525539,-237.312644694039,225.236651994748,107.027262911478,11.1715246522981,-173.514849483209,227.505697073779,192.821326602039,3.71941136806958,52.1866559135841,-93.3925855180154,-0.435111547648258,1.68267524524957,86.4317103966366,214.037133265327,-74.2048076463542,129.468784096508,14.5386311536784
"483",424.604053007763,119.43683418782,186.668065401881,88.3652986159027,641.354583249234,51.7699194122649,-356.132845333344,224.480728448567,-169.373161873318,300.157114056227,6.24555999496282,216.981124923635,-229.036550729996,249.218650310162,156.143850347527,136.508246748652,125.937885407838,244.68750675645,-17.2487093831653,14.6975107699954,156.007842292637,-138.789732744905,140.067361952907,-130.224017045173,232.01750306053,-85.0909818318955,-115.032419380019,101.125321347787,48.8256473576525,-554.651534609371,331.924208998107,-46.1928036697002,-147.742184794206,1.89750198914217,-230.492066131811,148.815525622464,-196.264247905934,85.3361793614925,280.578571131372,5.96961147282436,-139.593133245652,228.171140755189,171.824041927884,1.9131411578304,1.57094579865144,-124.930092813155,68.7291891642762,21.6100294393826,157.18812386557,230.760359821911,-84.1220572144683,147.043705675137,11.7215962868918
"484",332.336691273718,83.7032931855004,-72.9400966612177,-66.5412031219815,371.795325196967,503.572851503974,349.897724559645,-47.9984274915536,178.43114099983,-515.150262730448,-209.024431575297,-27.1362341030077,-164.837988650546,230.747034654178,-160.107902050166,-50.2272866623071,-197.495759731107,-150.466382538492,-19.7399993504097,-44.9694584690885,139.121924071926,-185.337417483492,209.325948075612,-4.3271529487589,116.563107491081,-148.352751838176,-342.002890767239,-279.615389346993,333.174489450392,86.6229458746948,421.096533044226,94.0593945163743,-12.2974351563079,66.351652860678,-55.6173690312979,-28.8397881439642,-219.292952095936,56.4814451627631,271.180288835793,-9.5465769928951,-193.61404479605,221.952517506778,83.044734910692,44.7657893687107,147.031772393684,-410.60982304667,234.765980070818,-116.482807955845,161.438325482867,124.898239404683,-61.7287328267648,115.697612345748,20.889789765847
"485",273.881477712602,31.6239954529611,-179.451120536939,-125.280094143065,288.905705787262,407.870167685602,333.382334849081,-106.05374350998,149.699257333027,-533.529880023841,-332.795505158946,-104.365519870255,-138.319850048855,271.369379006526,-155.930119200056,-109.723797737453,-203.087187390188,-132.526227013557,-10.8140897270456,-74.7917049787087,111.997218880048,-207.502772955633,288.952315808932,31.0822381038309,44.3986025584467,-147.576636802209,-276.482404330623,-260.433584497685,410.531938188005,100.015877224028,422.937142474223,118.787991493352,43.7676595373465,65.9183105340036,-129.832182985419,-30.2910493081651,-178.803015952853,40.2979016121334,308.581564129651,-11.7135193801667,-201.140129247344,238.66516398086,58.2010184433959,38.1799815941498,141.590302053268,-429.358337463566,239.485656877434,-162.583203012777,144.199099085405,100.274264996241,-44.2680567385267,100.348036564444,21.2549175161334
"486",268.850191165646,45.8809803367379,-400.575462323412,-240.092275451996,-51.2222339051861,-3.06886769728662,151.111866027928,-146.0529582563,14.3281292568059,-384.091166216622,-477.187783080074,-12.8152120443281,-88.4505874999919,242.513583963817,-153.970442492773,-281.94869238483,-153.30998027358,-116.611884453682,18.7533087119444,-40.2713860811996,-61.0137299172927,-170.185855761594,403.790434304618,-10.1986600883704,52.566133304088,33.3969190824674,-248.012342661967,-79.8825135572426,378.402680406155,-116.700027340728,328.468293938393,67.1920524423221,10.6671132579057,12.3692791507122,-196.218812239525,30.4046424819705,-45.1474507931801,117.37355300335,358.010951698141,-5.77793713809735,-210.88815846989,235.801887207223,3.65780195944625,-15.3578812531426,27.2892097097388,-384.312067436908,215.998347468332,-183.315337853528,113.771668751457,40.672473194844,-2.64557508873186,55.4788823393735,15.325367980255
"487",260.976085060177,36.5249654800604,-428.73528009869,-253.174107774158,-66.4212091679533,-38.7921665664968,120.988484892151,-160.884410455508,-17.9305655866911,-369.400174977599,-462.47960308358,-8.1641083745006,-89.2854455615474,256.157770271803,-148.135013676655,-289.318325183024,-144.193217533069,-96.4131943683175,22.2499808067574,-31.1680052783752,-67.118975135358,-168.64539198701,399.61609479707,-6.92275212771406,50.2753937865317,22.223710401933,-235.673890226304,-75.8535919116058,371.811375669483,-138.860529666762,324.79260066948,76.3605865968746,-9.57727218603302,11.4397472687562,-206.218324960276,42.9884285213937,-34.7838541589453,123.656068685382,360.936817001985,3.22624403510738,-208.405474819471,236.22410183616,-20.6675094263955,-22.9027957104733,20.457025566089,-366.247448992885,214.702582547727,-184.904875876831,111.305105007474,38.0879693420763,3.21704896956833,50.3456830980107,17.0018532413834
"488",251.494410373634,45.7100815792611,-449.424178799125,-259.452006525542,-100.400958057301,-106.468894150392,30.1678830965723,-151.091784546168,-98.5472960265806,-298.829977643513,-434.411124565415,10.9392531000434,-81.6397510609276,276.690134675281,-106.987623642141,-281.0158068795,-106.344268666314,-39.7473469400654,26.9715905561465,-27.395607422278,-87.925878473411,-157.557813403986,397.689242416552,-17.4664847107325,66.041272073569,44.8554448737628,-219.320532776711,-35.6123249714179,353.970904209619,-195.56802768955,306.341673262548,64.6419605498972,-37.0763041030923,-1.0066954136892,-232.814850335502,64.9713251072573,0.553615548673271,141.881480414761,353.78242380533,3.10534358343968,-197.272773815381,236.552790662917,-31.2320104682841,-39.2116604509984,-11.5184177084943,-333.57499780802,196.651995363261,-167.703439703301,109.211002727687,32.621813865579,10.0996567703666,45.1027893166192,16.4866821383237
"489",235.279818698614,38.4515893232839,-520.438337245702,-283.720387586666,-180.045376134218,-309.240759890599,-250.650976901653,-123.065069896589,-290.755073681648,-22.022438278332,-276.385534468924,88.0421374450192,-108.476095665123,292.645999599319,-9.03164208996705,-249.172689334144,-20.989806770979,116.312136828463,32.2151545588665,-3.58651475950125,-101.450345321653,-124.330453050226,363.324152362963,-46.3296225593189,138.843547721738,37.3280547286625,-95.8260686040524,122.645427743508,241.751201654794,-348.422311776683,264.309910483962,80.8277167155641,-156.100631678995,-10.8630367793607,-309.013075623347,167.346120165811,73.4298290331866,242.640386130594,309.038173038937,28.8241072739817,-208.124357972026,193.966815195351,-71.9408799539482,-93.0690148281599,-89.7001865836418,-241.731797397792,154.898142816774,-103.329790589587,111.003131531691,34.743274957761,25.811405372996,29.8464005204704,11.3514315478398
"490",164.579021594767,28.5256402997699,-529.903496856207,-271.685772144651,-179.68428121054,-522.362701461175,-539.832762832436,234.875487905954,-500.165154816993,314.01968201024,-75.3280127593246,355.783972735902,-101.868038855732,356.261189564989,83.8255516692727,-192.802709732458,200.682487714672,330.274235217068,38.6934704178811,111.350074177942,-136.735535225187,-41.1625661798729,232.936337244738,-76.0903213910629,169.765699841169,24.2597577713337,-64.7764556062238,279.578666196507,237.993606129911,-480.79193773031,223.104624444097,53.6495566046867,-346.427885772089,-37.2084732924449,-302.305939689186,317.050383327468,3.16008686706991,320.816876276522,173.744321452137,27.4952476105134,-209.729213019295,234.36277491166,-30.5653720370056,-74.1744039121999,-49.5160011854001,-156.993353397467,72.590280245206,-137.260317526859,24.4909918886434,24.2901840066054,30.162326241003,17.9072727085118,19.3138167268603
"491",628.431209133012,447.722496306558,578.52316786646,308.160879398629,-123.945406731475,217.847883523243,-326.694809277875,-25.0333448875932,-53.5995643094285,352.247835191842,-321.307957102459,193.171494264804,-215.036961996528,-57.171426505963,96.5175370961469,144.448421441666,-200.699191383873,-14.0119394926398,-119.844114676787,-213.128835554604,138.331090739054,-203.7907761896,108.093146900242,-21.0528078616207,335.336572654545,-193.97814892362,-135.079793916402,-208.501384128159,112.595461668442,-9.53572013004333,373.290446661044,200.626290610361,-183.187425624994,74.6151128251963,-263.315888313383,197.586949089644,-293.774657270785,288.962046029623,131.113353831468,-48.8427010603505,-214.80141802516,156.839752996324,190.467727959937,-7.35332501848466,-146.261395285192,-117.699349941901,52.1722491808329,87.3395563886024,138.873972097617,193.609819125116,-61.7790453949165,95.7670118184117,6.9876148926365
"492",627.751567628174,452.232012441072,582.54817136769,311.070298074786,-129.024616637677,226.839480832695,-328.051586200126,-18.8719683174714,-57.4271831406437,356.071957623059,-310.028837966062,202.598432485237,-216.404332143748,-70.9878540952348,95.6042481570545,149.903718525717,-208.004536257996,-21.8308477194876,-123.921077122571,-215.872726612299,144.729971469809,-202.669804435108,99.5679025037542,-18.437535188229,341.141200522665,-206.453181181047,-133.891729510909,-215.653661114631,115.083162535265,14.1503829270314,371.989660756299,208.762691549929,-189.844388973828,77.6606993736001,-259.403915299465,215.921341718941,-302.924796174615,295.776238865018,125.918596287041,-48.4637292480645,-213.379076085647,158.789939063729,188.975927407858,-12.1286076845055,-167.733716282582,-107.91351657134,47.6054603318192,90.6486385250236,136.157915190528,191.809755334562,-57.6203844569875,89.7221486999888,5.4577633263675
"493",632.101837915389,446.430788273619,573.651033348174,304.563333496337,-110.83913350572,223.015363333317,-323.400740147187,-33.2391400861523,-48.7904729834184,348.143333247758,-317.535497556821,196.781891751199,-217.151242848703,-56.7649753957631,92.64041738481,142.984492631822,-199.787112734893,-21.1964350240257,-117.264379735843,-213.122791352207,144.623093330714,-205.652899152499,108.597189926688,-20.1803974155627,339.556634392454,-197.164224608738,-135.827472140977,-213.059582880611,108.303473054085,-1.22653025989524,370.433119537025,203.102008312033,-186.09689207767,76.078684966356,-264.41540960083,208.18590772754,-295.151326234822,293.891168841224,126.163561957071,-49.1558832699228,-216.038845302609,160.305171463271,191.871040652092,-11.0364526355767,-149.075638257686,-112.168720966737,52.8695235651405,91.2712305423835,141.87261331029,190.299504094672,-58.0382546707508,91.6541731542391,7.43968240155812
"494",632.498708958806,443.853233566325,576.782471109388,306.670561447252,-121.496835351331,216.054171540694,-327.522328680946,-37.1907995554431,-50.1913272840045,351.832901363549,-321.943193107266,192.898559045534,-214.311894935316,-57.3604279907131,94.6301600825236,147.25008941047,-204.430639514603,-16.321327023482,-119.024156880976,-216.66308575787,139.673568239181,-205.500087492398,111.13159053809,-21.5530105594126,338.300605380381,-194.266827248053,-134.17991277328,-211.835277613117,107.498989644129,-9.48291521356032,374.84524121242,205.449351625483,-185.531817200209,77.6738754624352,-265.463134647625,201.469999000963,-284.463227881561,296.356394800654,128.005788017102,-47.8373601308407,-217.827595415571,156.904498038213,187.376756628435,-11.2201447813333,-145.806796726454,-113.004111959563,53.7449111517315,91.2554775427712,141.701014616041,191.707952775891,-57.8742009607158,90.8481456666347,5.85418662847715
