"","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","total_accel_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","total_accel_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"938",1322489630,118652,"28/11/2011 14:13","no",231,1.71,3.42,-87.7,3,0,0,-0.07,-9,5,23,51,567,-432,86.2,16.8,106,31,0.77,-0.05,-0.31,-222,175,-115,-364,351,502,-109.0739314,30.01423523,36.26867051,3,0.31,-0.26,-0.44,10,-30,12,-411,234,321,157,2.26,114,38,-0.05,1.01,0.26,-37,316,197,-590,1120,-518,"A"
"939",1322489630,254653,"28/11/2011 14:13","no",231,1.45,3.51,-87.7,3,0.03,0,-0.05,-7,3,25,52,566,-432,85,16.6,111,32,0.31,0.11,-0.34,-232,164,-133,-379,338,494,-91.88899404,-32.35891267,54.29962759,3,0.29,-0.29,-0.3,-8,-20,13,-414,230,325,158,-2.81,105,41,-0.14,2.1,0.41,19,359,179,-393,974,-433,"A"
"940",1322489630,474698,"28/11/2011 14:13","no",231,1.11,3.56,-87.8,3,-0.02,-0.02,-0.08,-10,3,28,47,571,-428,83.9,16,112,32,-0.08,0.05,-0.07,-235,161,-142,-388,332,501,-107.3137201,3.662078599,49.605962,3,0.05,-0.39,-0.11,1,-24,13,-416,234,336,161,-12.3,85.9,44,0.08,3.32,0.38,92,377,189,60,504,-204,"A"
"941",1322489630,486646,"28/11/2011 14:13","no",231,0.99,3.47,-87.8,3,-0.05,0,-0.08,-8,4,27,48,575,-428,83.9,16,112,33,-0.16,0,0.03,-236,165,-137,-383,336,492,-114.5825221,-29.58324161,29.58324161,3,0.08,-0.37,-0.08,-8,-25,8,-421,225,337,163,-15.4,77.3,43,-0.05,3.5,0.28,124,353,184,207,323,-126,"A"
"942",1322489630,510650,"28/11/2011 14:13","no",231,0.87,3.37,-87.8,3,-0.02,0,-0.08,-5,2,29,48,574,-429,83.9,15.8,112,32,-0.34,0.06,0.07,-235,166,-133,-378,345,497,-113.5896667,-31.70354333,28.73481469,4,0.16,-0.42,-0.05,-11,-32,10,-415,232,321,166,-18,65.6,43,-0.24,3.85,0.34,147,338,200,336,122,-59,"A"
"943",1322489630,510702,"28/11/2011 14:13","no",231,0.82,3.32,-87.8,3,-0.02,0,-0.07,-4,0,30,53,569,-425,83.8,15.6,111,32,-0.45,0.11,0.02,-233,170,-131,-371,343,502,-110.7841599,-32.12885893,32.12885893,4,0.18,-0.43,-0.05,-12,-34,12,-417,227,320,168,-18.8,59.6,41,-0.39,3.77,0.48,163,313,199,414,-2,-24,"A"
"944",1322489630,602664,"28/11/2011 14:13","no",231,0.74,3.54,-87.7,3,0.13,0.02,0.02,-6,4,30,44,577,-416,80.8,12.5,107,31,-1.08,0.53,-0.59,-219,184,-90,-312,330,559,-83.42563678,19.88538725,69.71356057,2,0.13,-0.26,0.03,4,-15,13,-412,242,317,178,-19.2,26.9,34,-0.48,3.77,0.51,180,196,193,599,-412,86,"A"
"945",1322489630,650617,"28/11/2011 14:13","no",231,0.82,3.67,-87.7,3,0.14,0.02,0.03,-9,4,31,50,571,-430,79.7,11.6,106,30,-1.2,0.61,-0.71,-215,186,-83,-298,320,557,-59.77801484,-31.20252321,87.48802933,2,0.03,-0.24,0.08,-6,-11,15,-418,245,305,-180,-18.8,20.2,32,-0.47,3.66,0.49,168,178,195,604,-453,98,"A"
"946",1322489630,838637,"28/11/2011 14:13","no",231,1.32,4.63,-87.7,3,0.03,-0.02,0,-11,3,30,54,572,-427,71.5,-2.74,88.1,27,-2.44,0.9,-0.72,-164,203,-1,27,246,618,-79.9685822,-36.67340591,64.05223127,2,0.11,-0.11,-0.1,-6,-12,10,-402,262,317,-168,-7.38,-28.6,24,-1.04,2.75,0.66,158,-34,175,464,-761,81,"A"
"947",1322489630,930628,"28/11/2011 14:13","no",231,1.4,4.62,-87.8,3,0.02,0,-0.02,-9,7,24,54,571,-414,69.6,-9.39,79.7,23,-2.76,0.98,-0.87,-124,185,10,184,195,610,-38.05063771,0,119.028995,2,0.08,-0.06,-0.08,0,-6,15,-399,292,309,-166,-2.74,-39.2,23,-0.77,2.36,0.69,117,-97,164,358,-764,62,"A"
"948",1322489630,994783,"28/11/2011 14:13","yes",231,1.45,4.44,-87.8,2,-0.05,0,0.02,-10,2,21,52,573,-431,69.2,-18.9,66.5,18,-3.13,0.87,-0.74,-61,164,19,407,96,527,-36.6,27.2,110.7,1,0.1,-0.03,-0.18,3,-4,10,-383,295,302,-165,1.12,-52,25,-0.26,2.02,0.49,60,-178,160,240,-732,41,"A"
"949",1322489631,2636,"28/11/2011 14:13","no",232,1.47,4.37,-87.8,2,-0.05,0,0.02,-7,3,22,55,563,-426,69.7,-21.2,62.7,17,-3.18,0.82,-0.69,-44,159,12,433,87,502,41.76527692,-5.072376105,114.9687462,2,0.06,0.05,-0.2,-1,8,18,-379,309,305,-165,1.79,-55,27,-0.19,1.96,0.54,60,-205,164,221,-734,36,"A"
"950",1322489631,22647,"28/11/2011 14:13","no",232,1.5,4.26,-87.8,2,-0.05,0,0.02,-8,3,19,53,572,-439,70.4,-23.5,58.7,16,-3.2,0.79,-0.66,-34,154,4,494,62,460,46.314842,4.469158104,110.5155684,2,0.08,0.06,-0.23,1,10,20,-383,297,314,-165,2.32,-57.5,30,-0.18,1.49,0.57,66,-235,165,198,-715,33,"A"
"951",1322489631,62639,"28/11/2011 14:13","no",232,1.6,3.93,-87.7,2,-0.08,0.02,0.02,-10,3,18,51,567,-429,74,-29.7,45.9,15,-3.36,0.69,-0.57,7,141,-19,592,20,373,25.7285848,63.56892273,86.85142407,1,0.1,0.06,-0.15,7,3,9,-370,309,322,-164,3.05,-59.8,31,-0.4,-0.31,0.43,41,-260,157,180,-719,35,"A"
"952",1322489631,74681,"28/11/2011 14:13","no",232,1.67,3.58,-87.7,2,-0.1,0.02,0,-8,4,19,55,567,-419,77.8,-34.1,32.4,14,-3.39,0.66,-0.75,45,125,-47,685,-24,237,50.0235387,75.4862754,58.01518746,1,0.11,0.22,-0.33,10,7,8,-362,323,309,-164,2.79,-57.6,28,-0.27,-1.36,0.31,62,-209,165,217,-733,54,"A"
"953",1322489631,82637,"28/11/2011 14:13","no",232,1.7,3.32,-87.7,3,-0.1,0.02,0,-9,5,24,45,561,-423,80.3,-36.4,23,16,-3.36,0.59,-0.82,85,100,-80,709,-56,170,74.70218374,36.79595843,69.38329071,3,0.08,0.24,-0.3,9,17,16,-342,329,317,-164,1.6,-54.9,27,-0.06,-1.57,0.11,92,-179,166,258,-745,57,"A"
"954",1322489631,82691,"28/11/2011 14:13","no",232,1.77,3.12,-87.7,2,-0.1,0.02,0,-8,5,21,48,567,-435,83.6,-39.1,13.2,19,-3.29,0.55,-0.85,92,97,-132,741,-79,34,68.50823863,74.08552836,38.94093881,2,0.11,0.27,-0.36,16,15,9,-334,343,314,-165,0.1,-52.2,27,0.05,-1.73,0.15,116,-159,174,297,-765,69,"A"
"955",1322489631,126636,"28/11/2011 14:13","no",232,1.81,2.9,-87.7,2,-0.08,0.02,0,-7,3,21,48,567,-433,89.6,-41.1,1.51,21,-3.36,0.42,-0.74,115,81,-154,732,-89,-60,98.39366447,44.42405267,35.67064989,4,0.11,0.34,-0.25,16,31,13,-326,344,315,-165,-1.69,-48.4,26,-0.02,-2.28,0.3,132,-141,173,371,-782,86,"A"
"956",1322489631,262655,"28/11/2011 14:13","no",232,1.53,2.41,-87.7,3,0,0,-0.07,-5,2,24,39,570,-434,115,-38,-39.4,37,-2.38,0.32,-0.21,148,66,-326,589,-103,-350,92.73169876,60.82569476,18.38948489,4,0.22,0.19,-0.38,25,35,8,-298,374,332,-170,-6.87,-26.7,23,-0.39,-3.05,-0.44,149,-43,163,508,-677,64,"A"
"957",1322489631,442682,"28/11/2011 14:13","no",232,1.19,2.52,-87.7,3,0,0,-0.08,-9,2,24,42,560,-425,123,-34.3,-51,45,-0.13,-0.13,0.36,153,41,-414,506,-120,-422,107.1830289,49.10593241,8.139334043,6,0,-0.11,-0.43,29,54,5,-263,367,339,-179,-7.75,-5.59,28,-0.5,-3.73,-0.56,173,140,164,479,-375,-52,"A"
"958",1322489631,450651,"28/11/2011 14:13","no",232,1.06,2.53,-87.7,3,-0.02,0,-0.07,-7,2,27,41,570,-430,123,-34.4,-49.2,43,0.69,-0.32,0.41,158,41,-389,516,-123,-404,99.86154824,50.93602743,23.76323703,6,0.26,-0.48,-0.38,29,50,14,-259,366,355,178,-7.07,1.64,30,-0.37,-3.45,-0.51,179,168,156,419,-183,-112,"A"
"959",1322489631,482670,"28/11/2011 14:13","no",232,0.95,2.5,-87.7,3,-0.03,0,-0.07,-10,3,28,45,574,-425,122,-35.1,-45.5,41,1.3,-0.39,0.39,155,43,-373,550,-127,-398,67.44362755,86.49411771,17.65442194,5,0.43,-0.8,-0.38,39,32,9,-275,361,346,175,-5.93,9.37,32,-0.37,-3.84,-0.49,153,225,164,351,-27,-170,"A"
"960",1322489631,690647,"28/11/2011 14:13","no",232,0.74,2.41,-87.7,3,0.03,0,-0.03,-6,4,28,38,576,-408,104,-39.7,-8.05,28,2.94,-0.87,0.33,139,97,-210,728,-86,-93,72.16108934,52.83837958,58.99150563,6,0.24,-0.63,-0.08,29,38,32,-329,314,330,165,2.79,52.2,37,-0.26,-2.5,-0.3,95,316,154,-103,679,-399,"A"
"961",1322489631,750673,"28/11/2011 14:13","no",232,0.74,2.52,-87.7,3,0.05,0,-0.03,-8,6,28,41,565,-419,98.6,-38.7,1.52,23,3.02,-1.04,0.3,122,91,-164,744,-65,-3,56.69557935,59.4889638,68.21579534,4,0.21,-0.67,0.02,24,23,27,-334,320,331,164,4.43,60.6,37,-0.06,-2.73,-0.21,39,329,150,-186,789,-423,"A"
"962",1322489631,842644,"28/11/2011 14:13","no",232,0.76,2.68,-87.7,3,0.06,0,-0.05,-9,6,28,41,569,-426,94.1,-37.4,10.8,20,3.1,-1.12,0.48,114,107,-124,730,-39,68,54.08391104,69.91526978,60.20595264,4,0.11,-0.64,-0.13,25,20,22,-336,315,332,163,5.23,68,37,0.16,-2.17,-0.34,38,326,165,-261,855,-433,"A"
"963",1322489631,862658,"28/11/2011 14:13","no",232,0.77,2.77,-87.7,3,0.06,0,-0.05,-11,4,31,43,576,-422,91.5,-36.2,16,20,3.16,-1.16,0.48,102,127,-107,717,-5,134,51.17480564,75.54041582,56.88604586,4,0.11,-0.67,-0.08,28,20,22,-338,318,351,163,5.59,71.8,39,0.19,-2.22,-0.33,40,335,175,-279,883,-445,"A"
"964",1322489631,934681,"28/11/2011 14:13","no",232,0.71,3.16,-87.7,3,0.05,0,-0.03,-9,4,28,40,575,-421,80.9,-27.2,36.9,17,2.89,-1.08,0.07,40,163,-25,609,88,338,32.69674653,69.75544112,76.96362406,2,0.03,-0.74,-0.23,12,6,13,-357,299,333,162,7.13,87.3,39,-0.03,-1.77,0.2,10,328,190,-457,1040,-497,"A"
"965",1322489632,150781,"28/11/2011 14:13","no",233,1.01,3.29,-87.8,3,0,0,0,-8,3,27,40,570,-414,74.1,-9.28,66.1,23,2.22,-0.67,0.13,-85,207,-15,255,220,559,-8.174065319,60.83906358,95.53166181,2,0.1,-0.51,-0.11,14,-2,20,-364,284,334,164,11.2,106,35,-0.13,-0.74,0.23,-58,280,192,-660,1180,-570,"A"
"966",1322489632,190654,"28/11/2011 14:13","no",233,1.09,3.3,-87.8,3,0.02,0,0.02,-9,3,28,43,570,-418,73.7,-6.22,71.2,21,2.31,-0.61,0.03,-98,178,-19,153,238,594,0,4.995839572,152.0837931,2,0.19,-0.5,-0.21,1,0,20,-364,284,339,164,11.7,108,35,-0.26,-0.82,0.34,-56,274,196,-681,1180,-574,"A"
"967",1322489632,306649,"28/11/2011 14:13","no",233,1.37,3.35,-87.9,3,0,0,0.02,-8,4,26,42,574,-425,74.6,2.08,87.6,29,2.26,-0.48,0.1,-200,190,-44,-88,287,614,-3.471748049,35.44824793,121.4467236,3,0.03,-0.42,-0.11,10,-1,27,-364,285,347,166,14,112,34,-0.42,-0.43,0.41,-84,255,193,-718,1210,-598,"A"
"968",1322489632,373544,"28/11/2011 14:13","no",233,1.56,3.27,-87.9,3,0,0.02,0,-7,5,27,36,570,-435,76,6.2,97.2,29,1.8,-0.32,0.2,-208,180,-66,-227,301,612,-17.36450116,26.21529333,125.4054429,2,-0.02,-0.45,-0.08,6,-4,22,-361,280,340,165,14.4,113,35,-0.08,-0.32,0.11,-106,261,191,-719,1210,-582,"A"
"969",1322489632,382672,"28/11/2011 14:13","no",233,1.57,3.27,-88,3,0.02,0,-0.02,-6,3,28,39,575,-435,76.5,7.09,99.6,30,1.72,-0.29,0.15,-211,185,-74,-265,306,594,-18.63734993,13.94235852,133.7053146,2,-0.02,-0.5,-0.13,3,-4,21,-363,280,334,165,14.3,113,35,-0.06,-0.22,0.1,-99,265,194,-711,1200,-586,"A"
"970",1322489632,414664,"28/11/2011 14:13","no",233,1.58,3.27,-88,2,0.02,0,0,-8,1,23,43,571,-426,76.8,7.78,102,30,1.62,-0.24,0.03,-221,183,-82,-283,305,578,-39.41378545,-14.45070227,114.8204879,2,-0.02,-0.51,-0.16,-3,-8,19,-368,276,336,165,14.2,114,34,-0.08,-0.22,0.13,-88,264,190,-712,1200,-581,"A"
"971",1322489632,442648,"28/11/2011 14:13","no",233,1.53,3.3,-88,3,0.02,0,-0.02,-9,6,22,47,567,-427,76.9,8.91,106,31,1.28,-0.11,-0.2,-226,179,-85,-328,302,568,-59.22347249,-49.89130118,74.48130711,3,0.18,-0.47,-0.25,-12,-14,17,-363,276,351,165,14.2,114,35,-0.26,-0.21,0.28,-97,272,191,-713,1200,-581,"A"
"972",1322489632,490714,"28/11/2011 14:13","no",233,1.54,3.35,-88,3,0.02,-0.02,-0.05,-8,5,23,40,574,-431,76.6,9.56,109,30,1,0.02,-0.33,-222,174,-90,-355,299,565,-59.71766581,-72.2872088,51.91656514,3,0.39,-0.51,-0.41,-20,-17,15,-373,275,336,165,14.6,114,35,-0.35,-0.1,0.39,-98,268,189,-711,1200,-573,"A"
"973",1322489632,530645,"28/11/2011 14:13","no",233,1.45,3.38,-88,3,0.02,0,-0.07,-7,1,25,36,567,-429,76.1,9.82,111,30,0.72,0.1,-0.39,-215,169,-99,-363,299,548,-37.59084069,24.72567936,111.3838051,3,0.58,-0.47,-0.18,6,-9,22,-384,273,343,165,14.9,113,35,-0.34,0.03,0.41,-99,270,189,-713,1200,-582,"A"
"974",1322489632,674767,"28/11/2011 14:13","no",233,1.1,3.37,-88.1,3,0,0,-0.08,-10,4,26,43,573,-420,76.7,10.8,116,31,0.1,-0.13,0.33,-228,157,-131,-390,294,529,-81.48269164,-50.64446434,50.64446434,2,0.53,-0.43,-0.36,-10,-15,10,-410,250,314,164,11.5,107,38,0.21,1.14,0.33,-48,317,181,-616,1160,-564,"A"
"975",1322489632,726712,"28/11/2011 14:13","no",233,0.93,3.26,-88.2,3,-0.05,0,-0.08,-10,2,25,39,572,-421,78.1,11.3,116,32,-0.03,-0.14,0.39,-234,163,-130,-392,302,523,-113.2676576,13.45614055,41.42102401,3,0.35,-0.39,-0.3,4,-27,12,-420,250,310,163,7.82,102,39,0.26,1.69,0.34,5,344,175,-488,1060,-506,"A"
"976",1322489632,738674,"28/11/2011 14:13","no",233,0.85,3.2,-88.2,3,-0.06,0,-0.08,-9,3,25,37,574,-416,78.6,11.5,116,32,-0.03,-0.14,0.36,-231,162,-136,-390,313,520,-117.8205566,17.19424499,34.92497593,3,0.31,-0.37,-0.34,5,-27,10,-417,245,311,163,6.63,99.9,41,0.19,1.75,0.48,7,360,176,-463,1040,-492,"A"
"977",1322489632,822655,"28/11/2011 14:13","no",233,0.6,2.83,-88.2,3,-0.05,0,-0.05,-6,1,30,37,564,-419,78.9,11.6,116,32,-0.21,0.08,-0.13,-229,166,-127,-387,316,528,-117.9585532,-12.08743067,37.01341946,3,0.05,-0.34,-0.21,-3,-23,9,-418,236,318,164,1.1,86.5,42,-0.13,2.73,0.72,45,375,171,-169,766,-376,"A"
"978",1322489632,902641,"28/11/2011 14:13","no",233,0.58,2.75,-88.2,3,0,0,-0.03,-3,2,32,33,576,-413,78.2,11.1,116,31,-0.29,0.14,-0.28,-223,166,-116,-377,303,525,-91.34870457,-31.29425995,55.5960512,2,0.03,-0.27,-0.13,-7,-18,12,-410,245,311,166,-1.33,79.9,40,0.03,3.05,0.77,64,356,161,-47,626,-318,"A"
"979",1322489633,30614,"28/11/2011 14:13","no",234,0.75,3.08,-88.2,3,0.16,0.02,0.03,-4,4,31,41,579,-427,75.3,8.25,113,29,-1.06,0.32,-0.46,-220,170,-74,-332,291,566,-101.3887359,-52.82587394,15.98472773,4,0.24,-0.4,-0.08,-19,-32,6,-414,247,312,169,-8.84,58,39,0.31,3.58,0.44,132,309,175,329,130,-103,"A"
"980",1322489633,234684,"28/11/2011 14:13","no",234,1.01,3.96,-88.2,3,0.11,0,0.02,-11,3,29,38,569,-424,71.2,2.52,104,28,-2.12,0.5,-0.57,-200,191,-22,-195,253,621,-97.64543658,-9.218798483,58.51743969,2,0.08,-0.31,-0.02,-2,-18,12,-413,259,313,175,-13.4,28.1,34,-0.14,3.52,0.41,198,196,184,582,-356,67,"A"
"981",1322489633,266620,"28/11/2011 14:13","no",234,1.19,4.34,-88.2,3,0.06,0,0.03,-11,2,28,41,574,-431,68,-5.07,93.2,26,-2.87,0.77,-0.98,-166,198,26,24,203,638,-89.22706925,-67.23153665,7.792874591,3,0.16,-0.24,-0.11,-16,-20,2,-407,272,305,180,-13.5,4.18,30,-0.32,3.45,0.38,192,112,191,637,-633,133,"A"
"982",1322489633,482661,"28/11/2011 14:13","no",234,1.81,4.39,-88.3,2,0.02,0.02,0.05,-9,2,21,45,574,-430,68.9,-28.7,57.8,16,-3.76,0.69,-0.72,-42,146,17,527,4,441,4.736908509,9.484487781,146.47166,2,0.1,0.05,-0.16,2,1,21,-392,289,300,-173,-6.52,-38.5,23,-0.55,2.59,0.46,135,-66,173,442,-805,111,"A"
"983",1322489633,530660,"28/11/2011 14:13","no",234,2.01,4.11,-88.3,2,-0.06,0.02,0.03,-8,5,22,45,565,-437,77.2,-37.2,31.7,13,-3.77,0.63,-0.71,35,106,-53,698,-84,205,30.97865779,65.56956262,82.07435792,3,-0.24,0.37,-0.33,20,10,24,-356,315,320,-170,-2.09,-58.7,26,-0.56,2.52,0.64,59,-181,170,239,-764,68,"A"
"984",1322489633,542699,"28/11/2011 14:13","no",234,2.09,3.88,-88.3,2,-0.06,0.02,0,-7,4,21,43,571,-434,81.1,-39,21,15,-3.69,0.55,-0.62,62,94,-91,729,-108,99,56.17250456,52.71305281,74.85873359,3,-0.45,0.55,-0.15,17,18,23,-330,331,329,-169,0.29,-64.5,31,-0.82,1.77,0.74,37,-242,175,172,-733,62,"A"
"985",1322489633,610655,"28/11/2011 14:13","no",234,2.03,3.52,-88.3,2,-0.05,0,-0.02,-6,4,22,38,566,-439,90.2,-41.3,3.51,20,-3.42,0.34,-0.43,91,82,-152,730,-130,-56,98.44172432,33.33709731,46.25404941,3,-0.4,0.77,-0.13,11,28,15,-294,359,340,-168,3.12,-65.7,30,-0.9,-0.67,0.52,-1,-244,168,171,-742,68,"A"
"986",1322489633,618859,"28/11/2011 14:13","no",234,2,3.44,-88.3,2,-0.05,0,-0.03,-7,4,20,46,570,-431,93.9,-41.7,-2.38,23,-3.31,0.29,-0.33,107,71,-186,727,-135,-72,109.7168617,28.18153446,36.99081442,4,-0.37,0.77,-0.05,10,32,13,-273,364,334,-168,3.45,-64.8,29,-0.67,-1.06,0.43,8,-235,165,180,-741,74,"A"
"987",1322489633,718666,"28/11/2011 14:13","no",234,1.9,3.23,-88.3,2,-0.02,0.02,-0.05,-5,6,21,41,565,-435,107,-41.1,-20.4,27,-2.87,0.19,0,130,65,-225,687,-145,-213,67.19491917,79.15494609,33.21518753,3,-0.06,0.42,0,24,21,11,-241,390,347,-168,1.91,-60.9,27,0.22,-1.54,0.02,47,-194,176,241,-772,87,"A"
"988",1322489633,730657,"28/11/2011 14:13","no",234,1.78,3.16,-88.3,2,0,0,-0.07,-6,3,21,42,570,-431,113,-39.4,-29.3,31,-2.62,0.24,-0.02,139,58,-268,635,-149,-301,70.18739171,81.81244408,22.65056892,4,0.13,0.24,-0.2,26,23,8,-230,397,335,-169,-0.18,-57.9,27,0.39,-1.89,0.1,100,-170,181,291,-795,94,"A"
"989",1322489633,774663,"28/11/2011 14:13","no",234,1.5,3.19,-88.3,2,0.03,0,-0.08,-7,3,21,41,567,-428,121,-35.9,-43.6,41,-1.98,0.47,-0.28,150,38,-374,550,-143,-390,72.6377602,80.31009768,20.43590562,6,0.42,-0.22,-0.41,39,36,11,-234,393,347,-169,-3.55,-48.1,27,-0.22,-2.62,0.31,143,-139,179,419,-844,138,"A"
"990",1322489633,798643,"28/11/2011 14:13","no",234,1.42,3.23,-88.3,2,0.05,0,-0.08,-6,2,22,44,569,-420,122,-35.1,-46.6,43,-1.83,0.47,-0.21,158,28,-393,527,-153,-409,74.74417182,79.73993157,16.17006408,6,0.34,-0.27,-0.44,40,38,9,-231,394,342,-170,-4.1,-45,27,-0.27,-2.89,0.31,148,-123,184,460,-844,150,"A"
"991",1322489633,830657,"28/11/2011 14:13","no",234,1.33,3.26,-88.3,3,0.05,-0.02,-0.08,-7,4,24,36,572,-422,123,-34.4,-49,45,-1.54,0.39,-0.11,164,26,-404,507,-151,-419,85.68081469,66.83860141,21.32237538,7,0.24,-0.29,-0.44,41,50,14,-237,387,342,-170,-4.63,-41.7,26,-0.31,-2.99,0.25,143,-119,178,503,-842,158,"A"
"992",1322489633,894701,"28/11/2011 14:13","no",234,1.16,3.38,-88.3,3,0.05,0,-0.07,-7,0,25,47,569,-428,125,-33.3,-51.7,48,-0.14,-0.08,0.18,152,24,-443,483,-152,-426,94.14124122,52.77461388,30.97314822,8,0.26,-0.43,-0.36,38,61,23,-244,380,344,-172,-5.72,-32,25,-0.32,-3.28,-0.16,167,-48,173,549,-785,147,"A"
"993",1322489633,894751,"28/11/2011 14:13","no",234,1.08,3.42,-88.3,3,0.05,0,-0.07,-9,2,28,47,575,-430,125,-33.2,-51.3,45,0.24,-0.21,0.21,157,25,-413,485,-148,-440,94.37130485,48.31899809,36.65648156,8,0.32,-0.51,-0.33,35,61,27,-243,383,356,-174,-6.21,-28.2,23,-0.21,-3.44,-0.23,153,-32,169,560,-751,132,"A"
"994",1322489633,914630,"28/11/2011 14:13","no",234,0.99,3.51,-88.3,3,0.03,-0.02,-0.05,-9,2,23,43,570,-426,125,-33.6,-49.1,43,0.88,-0.32,0.25,159,29,-389,502,-162,-419,78.8011766,65.56809344,36.23538649,7,0.4,-0.69,-0.31,43,50,25,-259,375,342,-176,-6.76,-21.6,27,-0.26,-3.31,-0.48,193,31,173,572,-678,99,"A"
"995",1322489633,948360,"28/11/2011 14:13","no",234,0.92,3.59,-88.3,3,0.03,-0.02,-0.05,-8,4,25,32,573,-421,123,-34.6,-45.7,41,1.28,-0.29,0.11,162,31,-365,539,-157,-393,68.45932361,70.74837115,43.5178167,6,0.31,-0.75,-0.38,37,36,24,-259,373,345,-179,-7.14,-14.5,27,-0.13,-3.52,-0.25,196,63,167,581,-577,72,"A"
"996",1322489633,948414,"28/11/2011 14:13","yes",234,0.9,3.61,-88.3,3,0.03,0,-0.05,-8,4,25,46,570,-426,122,-35.3,-43.6,40,1.43,-0.27,0.1,165,31,-357,552,-149,-379,61.5,74.7,47,5,0.31,-0.77,-0.38,33,28,22,-275,360,346,180,-7.14,-10.7,29,-0.21,-3.68,-0.28,213,84,161,573,-514,49,"A"
"997",1322489635,18654,"28/11/2011 14:13","no",235,1.03,1.9,-88.1,3,0.03,0.02,-0.03,-7,4,29,32,577,-423,80.3,8.74,102,30,1.17,-0.29,0.41,-214,178,-87,-297,313,576,-105.705143,-43.49975399,25.56195772,4,0.18,-0.39,-0.26,-15,-31,9,-410,236,322,168,12.7,110,36,-0.59,0.16,0.64,-73,279,205,-685,1160,-542,"A"
"998",1322489635,90682,"28/11/2011 14:13","no",235,0.98,2.04,-88.1,3,0.03,0,-0.03,-6,2,30,39,576,-411,81.9,10.1,106,30,0.82,-0.16,0.16,-219,178,-91,-328,311,551,-120.7498453,-35.81302684,5.845390622,3,0.51,-0.43,-0.41,-12,-32,2,-418,230,313,169,13.5,108,37,-0.45,0.58,0.56,-74,293,199,-670,1170,-549,"A"
"999",1322489635,258779,"28/11/2011 14:13","no",235,0.97,2.26,-88.1,3,0.08,-0.02,-0.02,-5,3,29,34,573,-424,82.5,10.7,109,31,0.56,-0.1,0.03,-219,172,-109,-348,322,540,-124.4119996,-30.93394869,10.16514845,3,0.5,-0.42,-0.43,-9,-28,3,-434,215,304,168,12.7,104,38,-0.08,1.17,0.33,-64,320,188,-636,1160,-534,"A"
"1000",1322489635,278649,"28/11/2011 14:13","no",235,0.96,2.36,-88.2,3,0.1,-0.02,-0.03,-6,1,30,35,572,-423,82.7,10.9,110,30,0.5,-0.1,0.05,-218,167,-114,-346,320,544,-133.9318963,-16.29414786,16.29414786,3,0.48,-0.4,-0.41,-4,-24,4,-440,215,310,168,11.9,102,38,0.06,1.45,0.25,-60,326,180,-597,1130,-532,"A"
"1001",1322489635,346663,"28/11/2011 14:13","no",235,0.97,2.89,-88.2,3,0.11,-0.02,-0.02,-9,5,29,35,579,-421,84,11.9,113,32,0.32,-0.14,0.23,-232,164,-136,-365,328,513,-105.5990372,-50.91296131,-6.968745303,3,0.37,-0.37,-0.26,-14,-25,-2,-450,212,307,165,6.82,92.7,42,0.26,2.34,0.16,6,377,176,-389,965,-424,"A"
"1002",1322489635,374694,"28/11/2011 14:13","no",235,1.02,3.26,-88.3,3,0.08,-0.02,-0.03,-9,4,28,35,574,-421,85.1,12.5,114,32,0.13,-0.16,0.26,-235,159,-139,-375,328,513,-127.1074499,-29.37261638,-5.793656772,4,0.11,-0.27,-0.13,-10,-33,-2,-451,215,298,165,3.43,83.7,44,-0.19,2.92,0.52,39,390,173,-158,758,-316,"A"
"1003",1322489635,442623,"28/11/2011 14:13","no",235,1.04,3.44,-88.4,3,0.03,-0.02,-0.03,-10,4,28,37,577,-408,85.7,13,115,33,0.16,-0.11,0.02,-235,166,-146,-382,338,499,-114.857693,-35.49012748,-21.89308537,2,0.02,-0.26,0.03,-8,-21,-5,-444,222,291,166,1.08,72.4,42,-0.5,3.31,0.9,54,374,175,49,513,-246,"A"
"1004",1322489635,458772,"28/11/2011 14:13","no",235,1.06,3.52,-88.5,3,0.02,0,-0.02,-8,3,27,41,572,-422,85.3,13.2,116,33,0.1,0,-0.23,-238,166,-148,-387,327,499,-99.05260722,-47.3688282,30.90086266,1,-0.16,-0.19,0.38,-6,-11,4,-435,233,289,169,-0.94,60,39,-0.29,3.44,0.94,77,332,169,200,312,-188,"A"
